RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
6310,69127140,Brown,727,Spain,Male,61,5,227672.03,1,1,0,58268.0
6311,39619149,Brown,714,Spain,Female,29,2,115131.34,1,1,1,149732.19
6312,16942263,Miller,752,France,Female,21,1,48788.53,1,1,0,184126.14
6313,48206556,Williams,697,Germany,Female,57,2,76845.96,4,0,0,39479.75
6314,78471380,Garcia,707,Spain,Male,36,5,216555.44,1,1,1,52638.63
6315,29152316,Johnson,405,Spain,Male,71,9,95796.29,3,0,0,93890.95
6316,26380660,Smith,650,France,Male,18,7,140490.29,3,1,1,152177.45
6317,32004757,Brown,665,Spain,Male,30,7,236922.43,4,0,0,135152.43
6318,45272994,Miller,801,France,Female,67,4,162929.11,2,1,1,72231.38
6319,96142436,Davis,534,Germany,Male,70,0,168929.19,2,0,0,22606.85
6320,43300239,Johnson,403,France,Male,59,0,62142.21,4,0,0,58062.52
6321,50769841,Brown,386,Spain,Male,42,6,167073.8,2,0,1,51717.05
6322,84288255,Davis,560,France,Female,61,1,98450.69,2,0,0,14000.21
6323,64631024,Williams,642,France,Female,78,3,227760.62,1,1,0,195257.6
6324,63093290,Miller,619,France,Female,38,9,32384.71,4,0,0,58520.59
6325,98169744,Johnson,700,France,Male,68,4,71410.09,4,1,0,168941.66
6326,38549561,Miller,569,France,Male,69,7,16500.18,2,1,0,102123.71
6327,73621622,Garcia,577,France,Male,80,9,95225.96,2,0,1,194735.24
6328,19080961,Garcia,777,Spain,Female,71,8,37093.17,4,1,0,38415.09
6329,65296596,Jones,707,France,Female,27,0,211285.94,3,0,0,31027.9
6330,29535782,Smith,560,Spain,Male,76,8,231260.8,4,0,0,10467.96
6331,45882465,Smith,647,France,Male,25,4,167356.41,1,1,0,146504.95
6332,19878917,Brown,350,Germany,Female,68,3,25833.65,2,1,0,68211.49
6333,18175576,Smith,372,France,Male,22,9,85407.72,1,1,0,175367.44
6334,51245764,Miller,797,Spain,Male,59,4,241122.97,4,0,1,130422.92
6335,72025363,Miller,633,Spain,Male,29,8,34075.31,2,1,0,119712.06
6336,17059903,Jones,845,Germany,Female,41,7,139122.35,4,0,0,102509.39
6337,15441039,Davis,737,France,Female,62,9,88232.37,4,0,1,59052.99
6338,16077234,Garcia,774,Germany,Female,70,4,249790.65,1,0,1,22290.82
6339,45482788,Davis,537,France,Female,70,10,71347.27,1,1,0,94277.92
6340,81906791,Davis,367,France,Female,34,9,11943.07,3,1,1,28832.73
6341,52755784,Johnson,796,Spain,Female,82,4,175545.7,2,1,0,182088.92
6342,63451460,Johnson,794,Germany,Female,75,0,81684.83,4,1,0,167572.53
6343,88710185,Garcia,398,Germany,Female,54,8,164395.36,2,1,0,127754.65
6344,13800760,Williams,396,Spain,Female,59,2,26163.0,1,0,0,95963.54
6345,60059073,Garcia,464,Spain,Male,87,0,130765.8,2,0,1,96297.13
6346,10975112,Johnson,388,Germany,Male,57,4,93807.89,3,1,0,98257.86
6347,47587555,Davis,566,Spain,Male,40,9,134191.78,4,0,0,151638.0
6348,65745877,Brown,559,France,Male,40,2,213368.1,4,0,1,33978.96
6349,10555839,Jones,611,Germany,Female,66,5,243186.82,4,0,1,110946.2
6350,10614101,Davis,560,Germany,Male,24,6,188283.04,1,1,1,164406.67
6351,51781921,Garcia,402,Spain,Male,54,10,191714.58,4,1,0,106923.92
6352,59669558,Williams,809,France,Male,33,3,132234.02,1,0,1,12610.83
6353,22234908,Davis,630,Germany,Female,55,3,24349.99,3,0,1,56491.21
6354,70598522,Brown,704,Germany,Male,57,1,166764.89,4,0,0,137031.08
6355,31924717,Garcia,670,France,Male,46,1,36944.97,2,0,0,187497.92
6356,15121632,Brown,482,Spain,Male,34,6,61415.26,1,1,1,179812.14
6357,32673937,Davis,798,Spain,Female,37,10,176895.63,1,1,0,166313.93
6358,27328454,Garcia,613,Spain,Male,42,4,164248.15,2,0,0,190531.19
6359,66226686,Brown,644,Spain,Female,77,4,78581.49,2,0,0,63184.39
6360,87578752,Miller,460,France,Female,55,1,193011.06,3,1,1,12355.56
6361,63226755,Smith,392,France,Male,80,6,234828.95,1,1,1,77331.17
6362,31826641,Brown,687,Germany,Female,56,1,136314.91,3,1,1,119632.09
6363,55112602,Miller,587,Germany,Female,81,4,169421.66,2,0,1,70128.54
6364,77643497,Davis,728,France,Male,38,4,67944.9,4,0,0,18398.71
6365,82385640,Smith,806,Germany,Female,49,2,242701.76,2,1,0,106365.53
6366,28641123,Johnson,738,France,Male,45,1,68426.23,2,1,0,47942.31
6367,59782459,Smith,596,Spain,Male,29,2,221852.26,3,1,0,148238.54
6368,71327677,Brown,353,France,Male,40,10,231967.28,3,0,0,26948.3
6369,70036559,Jones,713,France,Female,32,4,179907.15,2,0,1,192043.9
6370,69642657,Jones,698,Germany,Male,29,5,202896.86,3,1,0,176569.29
6371,11120113,Johnson,734,France,Male,21,3,114464.2,1,1,1,176032.29
6372,20201961,Brown,699,Spain,Male,52,6,229886.7,3,0,1,160079.22
6373,43104951,Smith,661,Spain,Female,78,1,185661.56,3,0,0,130381.97
6374,82202252,Jones,522,Germany,Male,44,5,81686.0,4,0,0,20151.52
6375,90162231,Garcia,542,Germany,Female,50,8,8736.29,4,0,0,135860.92
6376,73146677,Williams,352,France,Female,30,9,135195.81,4,0,1,151916.18
6377,97365744,Brown,627,Germany,Male,54,4,210162.58,1,1,0,34855.78
6378,38704996,Miller,805,Spain,Female,61,3,215167.03,3,0,1,126993.64
6379,93050790,Miller,405,Germany,Male,19,8,208779.68,3,1,1,100984.82
6380,21047100,Garcia,623,Germany,Female,55,5,53686.62,4,0,0,99763.89
6381,48199721,Garcia,758,Spain,Male,54,3,106537.12,1,1,1,47897.82
6382,20531792,Brown,525,France,Male,76,0,153456.46,3,1,1,150493.26
6383,86002382,Williams,465,France,Female,86,8,166889.12,3,1,0,185773.69
6384,75875125,Jones,433,Germany,Male,35,9,83645.86,3,0,0,159682.63
6385,52566130,Williams,508,Spain,Male,65,2,173160.58,3,1,1,80116.12
6386,12029341,Johnson,635,Spain,Female,83,5,147724.25,1,1,1,196993.69
6387,25962977,Smith,429,Spain,Female,66,0,141693.89,4,1,0,79192.36
6388,37692739,Smith,415,France,Female,75,5,165756.21,4,0,0,54540.53
6389,96288194,Garcia,558,Spain,Female,52,2,150841.98,1,0,0,193936.08
6390,72200055,Jones,359,Spain,Female,75,2,41718.66,3,0,0,160065.14
6391,45324049,Williams,548,France,Male,24,10,218604.08,3,1,0,154636.39
6392,87936233,Garcia,408,Spain,Male,26,6,60142.44,1,1,1,24712.07
6393,29625255,Brown,583,France,Male,86,10,186122.2,1,1,1,46484.49
6394,15369337,Garcia,656,Germany,Female,21,8,44114.17,2,1,1,13518.41
6395,40687424,Brown,593,Germany,Female,49,5,165241.6,1,0,0,157563.34
6396,59402947,Brown,728,Germany,Male,22,0,223920.94,3,1,1,62866.16
6397,69187251,Johnson,742,Germany,Female,73,8,2427.63,1,1,0,35122.53
6398,92344817,Johnson,403,Germany,Male,73,4,244919.42,4,1,0,44559.33
6399,25534442,Brown,795,France,Male,61,1,7418.97,3,1,0,131815.07
6400,83336604,Davis,686,France,Female,89,2,2841.91,1,0,1,92279.63
6401,91054612,Jones,742,France,Female,30,10,214390.02,1,0,1,188865.31
6402,24649817,Johnson,358,Spain,Female,21,4,177176.0,1,0,0,79519.41
6403,17857997,Johnson,450,Germany,Female,69,1,26452.66,3,0,1,168436.12
6404,74473608,Smith,757,Spain,Female,32,2,234353.73,1,1,0,113828.35
6405,39988602,Garcia,644,Spain,Female,18,7,167983.06,1,0,0,144016.02
6406,67472430,Smith,552,Spain,Male,82,5,27760.89,4,0,0,42045.54
6407,81048489,Jones,741,Germany,Female,28,1,215138.4,2,0,1,152307.06
6408,78738482,Johnson,502,Spain,Male,78,1,120226.21,4,0,0,26274.52
6409,37355826,Miller,459,Germany,Male,80,0,69533.42,2,1,1,141313.06
6410,88490821,Davis,671,Germany,Male,55,6,206260.26,4,1,1,98448.34
6411,74526295,Johnson,615,Germany,Female,86,5,184611.61,1,1,0,53419.97
6412,36408346,Williams,722,Spain,Male,62,5,155760.95,1,1,1,101273.55
6413,12568101,Jones,501,Germany,Female,91,4,224628.29,3,0,0,172578.84
6414,69686581,Miller,845,Germany,Female,87,2,215319.95,3,0,1,39396.64
6415,61629424,Garcia,813,France,Female,85,7,56697.91,4,1,0,42229.02
6416,73640087,Garcia,432,Spain,Female,21,2,219671.54,4,0,0,111459.48
6417,37207039,Miller,792,France,Female,88,4,93509.96,2,1,0,128798.36
6418,34423854,Garcia,764,France,Male,65,7,107943.58,3,0,1,89837.96
6419,53426742,Davis,744,Spain,Female,26,2,243083.1,4,1,0,60614.59
6420,32224699,Miller,483,France,Male,64,4,189968.58,1,1,0,22766.49
6421,57866466,Jones,675,Germany,Female,77,10,80371.49,4,1,0,19460.69
6422,93849789,Miller,509,France,Female,69,5,161981.47,2,0,0,17755.82
6423,18018205,Miller,388,France,Female,50,0,134831.08,3,1,1,181243.78
6424,14928476,Williams,525,Germany,Male,75,1,29150.81,3,1,1,34957.86
6425,13886613,Williams,362,France,Male,65,6,221938.08,1,1,1,66073.46
6426,47564874,Smith,664,Germany,Male,22,8,205470.37,3,1,1,197319.53
6427,90143858,Jones,416,Spain,Male,44,9,194427.59,3,0,0,186220.2
6428,85831720,Jones,789,France,Female,58,3,139788.35,2,0,0,18143.76
6429,34873513,Williams,597,Spain,Female,18,4,55209.36,3,0,1,114740.08
6430,66052321,Brown,390,France,Male,68,3,220974.01,4,1,0,130364.71
6431,78302366,Brown,533,Germany,Male,33,10,88241.41,1,1,1,20281.68
6432,80438646,Smith,384,France,Male,49,2,5029.53,3,1,0,148343.96
6433,82225040,Davis,771,Spain,Male,64,9,245443.54,4,1,0,197695.3
6434,19143589,Brown,686,Germany,Female,40,1,215289.28,1,1,1,91582.12
6435,43935757,Brown,800,Germany,Female,32,2,155670.09,1,0,0,95389.33
6436,86310998,Brown,639,Spain,Female,43,1,3101.78,2,0,0,135275.91
6437,44517976,Davis,425,Spain,Male,54,7,56929.01,3,1,0,149942.99
6438,12426062,Johnson,821,France,Male,72,0,113012.47,1,1,1,160056.74
6439,18209517,Smith,419,France,Female,19,4,157021.23,1,1,0,24740.17
6440,51049527,Williams,583,Germany,Male,36,0,177038.63,1,1,0,162130.89
6441,52548791,Brown,360,Spain,Male,49,4,197068.17,1,1,1,174174.05
6442,20127222,Garcia,717,Spain,Male,86,2,138915.23,2,1,0,18593.18
6443,69193912,Miller,632,France,Female,72,8,164045.86,1,0,0,17435.65
6444,44512811,Johnson,653,France,Male,73,0,202810.67,1,1,0,114669.19
6445,99155041,Davis,373,Germany,Female,46,9,179960.33,2,0,1,104393.26
6446,23655842,Davis,623,Spain,Male,53,0,238703.08,2,0,1,196218.37
6447,56754929,Davis,376,Spain,Male,88,7,218661.48,2,1,0,65936.29
6448,21290492,Brown,403,Spain,Female,70,2,42340.32,1,0,1,122138.0
6449,59347456,Miller,404,Spain,Female,56,10,236854.78,4,1,1,106267.92
6450,47581619,Miller,725,France,Female,28,6,51044.0,4,1,0,111789.33
6451,99774932,Johnson,582,France,Female,47,9,247815.95,1,1,1,135336.98
6452,67470428,Smith,626,France,Male,89,4,175332.39,3,1,1,112143.05
6453,75955748,Davis,792,Germany,Male,70,1,156882.89,3,0,0,11319.47
6454,77115328,Garcia,720,Spain,Female,91,10,81080.69,3,1,1,170304.95
6455,87086898,Garcia,767,France,Female,25,6,33276.88,2,0,1,48219.34
6456,43399680,Garcia,469,Spain,Male,37,6,31543.25,3,0,1,53919.38
6457,92164500,Davis,574,France,Male,29,2,216643.8,3,1,0,133114.82
6458,78270004,Brown,407,Germany,Male,84,5,108110.46,2,1,0,100772.81
6459,70139023,Johnson,604,France,Female,67,4,139962.96,4,1,0,119151.19
6460,63944811,Davis,525,Germany,Female,29,0,232959.03,1,0,0,104524.8
6461,21042682,Garcia,403,Spain,Male,71,0,63838.68,4,1,1,89393.9
6462,53778108,Miller,495,France,Female,71,1,190984.37,2,1,1,101827.47
6463,70564533,Davis,608,France,Male,91,6,117616.19,3,1,1,36806.23
6464,66817319,Miller,501,France,Female,36,2,53188.66,3,0,0,194168.1
6465,60596687,Jones,734,Spain,Female,31,8,213242.92,4,0,1,119202.84
6466,93505216,Davis,611,Germany,Male,69,2,169987.29,2,1,1,64495.23
6467,20589887,Jones,368,Germany,Male,39,9,23730.42,2,1,0,145439.65
6468,22679338,Johnson,691,France,Female,21,3,135439.3,4,1,1,177220.16
6469,71766928,Davis,720,Spain,Male,76,10,212940.96,3,1,0,66328.85
6470,40601080,Brown,520,Germany,Female,51,7,16733.7,2,0,0,71657.2
6471,66656406,Brown,728,Germany,Male,81,3,104068.7,4,0,0,93324.25
6472,61727750,Smith,741,Germany,Male,35,6,201303.62,3,1,1,51285.06
6473,60335659,Smith,546,Germany,Female,48,10,214589.32,3,0,0,163859.79
6474,62296372,Garcia,785,Germany,Male,59,4,193840.69,3,0,1,120993.57
6475,22602694,Williams,422,France,Female,91,5,76427.39,1,1,1,20838.46
6476,25927403,Miller,652,France,Female,20,7,126732.39,2,0,1,199373.77
6477,43150798,Smith,434,France,Female,72,3,185319.49,2,1,1,119244.59
6478,24671009,Brown,633,Germany,Female,27,5,38146.94,3,0,0,179087.9
6479,18821549,Miller,651,Germany,Male,88,9,148749.44,1,1,0,105307.45
6480,74496620,Williams,481,Germany,Female,39,1,180093.43,2,0,0,120665.4
6481,88686659,Smith,469,France,Female,40,8,212497.97,2,1,1,96350.3
6482,29485901,Johnson,565,Germany,Female,30,8,27917.93,1,0,0,90324.54
6483,67145933,Jones,485,France,Male,57,9,82418.67,2,0,1,51477.84
6484,44157583,Smith,465,Germany,Female,30,9,135413.49,2,0,1,192803.61
6485,25589702,Davis,410,France,Female,68,5,175264.22,4,1,1,44536.54
6486,26091794,Smith,366,Spain,Male,81,5,182509.07,2,0,1,110016.81
6487,67704449,Davis,383,Germany,Female,30,9,63314.79,1,0,0,26548.4
6488,58604169,Johnson,369,Germany,Female,46,6,3469.15,1,0,0,198741.61
6489,39092273,Brown,557,France,Male,88,3,173454.24,3,0,1,115578.51
6490,51665616,Garcia,807,Germany,Female,64,6,227281.57,4,0,0,164770.81
6491,24367204,Johnson,511,France,Female,43,9,199379.26,3,0,0,116956.48
6492,84394251,Garcia,648,France,Male,87,0,155616.53,4,0,0,162947.19
6493,75242949,Smith,359,Spain,Male,40,6,244392.61,4,1,0,111537.89
6494,98988447,Brown,443,Spain,Male,73,0,108279.19,3,0,1,94545.13
6495,31277544,Williams,763,Germany,Female,36,10,131262.44,2,0,1,96622.1
6496,98194387,Smith,720,Germany,Female,67,7,3071.69,4,1,0,10445.27
6497,40548096,Johnson,758,France,Male,52,9,236487.84,3,1,1,80424.44
6498,77840500,Williams,732,France,Female,66,5,145836.66,3,1,0,190869.37
6499,61017938,Jones,790,France,Male,63,0,97700.0,3,1,0,138359.6
6500,20149777,Williams,715,France,Female,87,10,11141.08,3,1,1,184670.61
6501,17553925,Johnson,796,Germany,Male,70,0,90604.77,3,1,1,48049.89
6502,41209516,Miller,456,Spain,Male,48,3,899.53,2,1,0,103320.45
6503,46771094,Williams,454,Germany,Male,39,6,81083.78,1,1,0,16551.57
6504,67203222,Johnson,420,Germany,Female,84,4,237863.73,2,0,0,138639.91
6505,87951366,Miller,780,Germany,Male,25,4,38566.84,1,1,1,158963.09
6506,56894926,Smith,433,Spain,Male,36,7,136352.78,4,0,1,152082.26
6507,79289003,Miller,558,Germany,Female,48,1,46654.33,4,1,1,26486.3
6508,13719194,Brown,608,Spain,Male,49,3,195844.78,3,0,1,57030.25
6509,46838169,Jones,588,France,Female,72,3,140599.45,2,0,0,134607.2
6510,78541536,Miller,651,Germany,Male,48,10,50559.0,3,1,0,154208.31
6511,60895822,Brown,581,France,Male,84,7,216560.32,2,1,1,62100.0
6512,61954211,Brown,769,France,Male,68,5,196005.95,4,1,1,87185.8
6513,49412278,Brown,631,France,Male,91,9,237825.33,2,1,0,76740.55
6514,83949887,Miller,743,Germany,Male,44,8,157.05,3,1,0,10867.34
6515,54150968,Johnson,767,France,Male,65,9,114279.24,3,1,1,119537.49
6516,89268932,Davis,555,Germany,Male,60,8,249960.33,4,0,0,137131.43
6517,79574460,Johnson,613,France,Female,68,3,202796.98,1,0,0,62522.78
6518,25842433,Jones,660,Germany,Male,86,9,207821.53,4,0,0,140679.06
6519,68050102,Johnson,696,Germany,Female,88,6,155283.12,3,0,0,56122.27
6520,81513977,Garcia,743,Germany,Female,89,2,178224.91,4,1,0,145950.77
6521,74134752,Johnson,534,France,Female,67,5,201331.56,1,1,0,96865.61
6522,44968399,Johnson,463,Germany,Female,78,0,23070.16,3,1,0,175667.63
6523,63719638,Johnson,428,France,Female,58,4,173145.15,1,0,0,113499.54
6524,38417654,Smith,706,Spain,Female,68,5,203852.03,2,1,0,45084.05
6525,48620879,Jones,691,France,Male,41,4,10216.45,2,1,1,166182.14
6526,50411036,Garcia,650,France,Male,47,6,74263.3,4,0,1,157758.92
6527,87180450,Johnson,399,Germany,Male,69,3,81002.9,3,1,0,26003.35
6528,21462734,Davis,669,France,Male,67,4,213645.6,2,1,1,19127.73
6529,25317570,Jones,444,Spain,Male,74,3,195087.85,3,1,0,35895.3
6530,29396438,Williams,607,Germany,Female,79,8,164105.37,3,0,0,170609.86
6531,45490204,Smith,778,France,Female,70,1,201180.8,3,0,0,70872.69
6532,64900320,Miller,700,France,Female,85,0,113357.43,1,1,0,105902.77
6533,12422952,Davis,411,Germany,Male,86,3,218720.15,4,0,1,124563.62
6534,58950934,Johnson,491,Germany,Male,48,5,58553.96,1,1,0,151261.47
6535,63553666,Davis,679,France,Male,47,9,176144.22,3,0,0,167691.51
6536,67728313,Garcia,571,France,Male,27,7,60437.8,2,0,1,108014.45
6537,11861663,Smith,705,Germany,Female,61,3,9965.49,2,0,1,88994.33
6538,48918430,Garcia,460,Germany,Female,23,0,71037.81,2,1,0,47228.94
6539,86549162,Miller,453,Spain,Male,44,8,123226.71,4,0,1,125428.87
6540,38075910,Miller,364,Spain,Female,37,2,210859.0,1,0,0,114476.64
6541,43604200,Davis,619,Spain,Male,37,5,127214.12,1,0,1,65320.47
6542,15167373,Smith,508,Germany,Male,29,9,44787.65,4,0,0,94778.66
6543,75094835,Williams,506,Germany,Male,66,7,248191.49,1,0,0,150533.69
6544,55721311,Davis,376,Germany,Female,69,10,67518.27,4,1,0,129145.21
6545,96149637,Jones,434,France,Female,27,4,246323.68,4,1,0,101530.74
6546,62431974,Smith,358,Germany,Female,22,10,234083.67,2,0,0,61740.13
6547,62857945,Brown,625,France,Male,81,6,135610.38,4,1,0,136920.82
6548,21669729,Miller,576,Germany,Male,75,10,22990.77,2,0,0,129255.02
6549,15628573,Williams,535,Germany,Male,25,10,173853.7,2,1,1,97064.38
6550,18091363,Davis,428,France,Female,47,9,211429.42,2,0,1,55319.57
6551,98847252,Miller,565,Germany,Male,34,8,111325.27,1,0,1,43226.54
6552,40595197,Brown,782,Germany,Male,84,0,59760.11,4,0,0,74485.9
6553,41218896,Williams,406,Germany,Female,38,10,200706.04,3,0,1,182655.82
6554,94814944,Miller,493,Spain,Male,33,7,136269.46,2,0,1,153238.45
6555,49462985,Brown,705,Germany,Female,44,1,49407.5,2,0,0,179303.26
6556,90458942,Brown,680,France,Female,23,0,237384.66,1,0,0,170093.81
6557,16508526,Miller,741,France,Male,59,3,237024.56,1,1,1,97187.69
6558,90090793,Davis,416,France,Male,33,5,91762.42,2,1,1,110784.07
6559,18140594,Miller,624,Germany,Male,62,7,16000.78,3,1,1,42221.35
6560,86429247,Garcia,843,France,Male,20,0,157697.13,1,0,1,146965.71
6561,40904375,Smith,454,Spain,Female,57,0,79306.68,1,0,1,90170.28
6562,46850216,Smith,800,France,Female,37,9,16588.82,4,1,0,40641.11
6563,90539150,Williams,769,Germany,Female,24,1,222951.6,1,1,1,28117.41
6564,49989821,Jones,822,Spain,Female,76,8,249529.08,1,1,1,142265.61
6565,59382042,Miller,537,France,Female,28,3,87601.38,4,0,1,101618.56
6566,81243472,Davis,513,Spain,Female,69,6,186186.57,2,1,0,11709.12
6567,34309567,Garcia,616,France,Female,20,2,16442.7,4,0,0,166657.96
6568,11248749,Smith,400,Germany,Male,38,10,92426.36,4,1,1,127697.82
6569,20987706,Smith,475,Spain,Male,70,0,27187.94,2,1,0,17291.52
6570,94562417,Davis,429,France,Male,47,0,13837.48,2,1,1,67890.12
6571,26172473,Garcia,532,France,Male,28,8,147197.76,4,1,0,147257.08
6572,23849214,Johnson,659,Spain,Male,42,3,200507.75,3,0,0,21215.65
6573,79205283,Garcia,366,Spain,Male,67,10,113242.56,1,1,0,149887.99
6574,84274929,Davis,795,Spain,Female,26,2,131044.78,1,0,0,105930.09
6575,47297350,Smith,519,Spain,Male,62,4,67682.5,1,0,1,158742.91
6576,39452300,Jones,629,France,Male,46,0,184096.82,2,0,1,172495.02
6577,60875992,Johnson,750,France,Female,79,2,90268.32,1,0,0,155874.11
6578,36270139,Davis,653,France,Female,32,3,16874.76,2,0,0,24834.23
6579,51991679,Davis,689,Germany,Male,36,5,41376.93,2,1,0,97470.96
6580,20938814,Brown,563,Spain,Female,32,8,32117.15,3,1,0,70559.76
6581,67062361,Garcia,547,France,Male,56,2,108969.45,1,1,0,106613.56
6582,25467488,Brown,356,Spain,Female,52,3,16303.17,2,1,1,193502.37
6583,52539722,Johnson,747,Spain,Male,30,4,201621.08,1,0,1,33635.28
6584,38076568,Johnson,360,France,Male,33,7,227001.3,2,1,0,174463.68
6585,78989028,Johnson,361,Spain,Male,84,8,62098.54,4,1,1,198262.1
6586,81485615,Williams,459,Spain,Female,72,2,121377.44,2,1,0,198104.18
6587,60711717,Garcia,482,Spain,Female,82,2,129765.77,2,0,0,161370.96
6588,72918696,Davis,738,Spain,Male,52,6,246250.3,2,1,0,98460.29
6589,87656492,Miller,477,Spain,Female,33,8,16404.89,4,0,0,43820.12
6590,71161815,Jones,497,France,Female,18,0,166970.59,3,0,1,125560.48
6591,93997037,Jones,403,France,Male,67,0,86441.25,1,1,1,125970.81
6592,81842935,Davis,660,Spain,Male,31,1,125451.55,4,0,0,70122.56
6593,64645344,Brown,791,Spain,Female,79,5,54258.64,1,1,1,127196.22
6594,65186135,Davis,428,Spain,Female,24,2,40060.57,4,1,1,32143.96
6595,29654884,Brown,695,Germany,Male,40,7,60891.32,2,1,0,130461.6
6596,32221624,Miller,446,Spain,Female,80,4,17815.49,4,0,0,180377.25
6597,35971841,Brown,598,Germany,Female,46,2,69522.57,1,1,0,99692.41
6598,74897912,Garcia,476,Germany,Female,39,7,172587.73,1,1,1,155266.97
6599,95081424,Smith,379,Germany,Male,23,7,162870.48,1,1,1,130771.71
6600,86182800,Brown,373,France,Female,46,1,138624.05,3,1,1,10582.18
6601,33384180,Johnson,820,Germany,Female,19,4,96.85,4,1,0,33179.7
6602,43970993,Brown,550,Spain,Male,81,2,31445.5,2,1,1,157218.72
6603,91880157,Johnson,480,Spain,Female,53,6,210717.36,4,0,0,17686.06
6604,88573735,Williams,471,France,Male,37,1,67934.59,3,0,0,191687.05
6605,76259604,Smith,705,France,Male,72,8,228049.72,1,0,0,179874.47
6606,36935185,Smith,781,Spain,Male,54,1,218636.53,1,1,1,78851.24
6607,50710838,Miller,676,France,Male,69,10,38731.76,3,0,1,68972.93
6608,14801436,Garcia,499,France,Male,86,1,224538.01,4,1,0,126457.04
6609,89258185,Davis,363,Germany,Male,87,5,156958.71,2,0,1,126240.6
6610,24212972,Garcia,653,Germany,Female,39,2,157571.7,1,0,0,26916.31
6611,16931344,Jones,378,France,Male,32,2,213169.97,3,0,1,50923.28
6612,44179345,Williams,399,Spain,Female,64,9,101263.94,3,1,0,130928.65
6613,53464233,Miller,813,Germany,Male,88,1,183815.82,2,0,1,162146.4
6614,52861039,Garcia,589,Spain,Male,86,4,166941.09,3,0,1,46480.47
6615,96814419,Johnson,831,France,Female,69,10,192878.67,3,1,1,143367.12
6616,53976804,Williams,743,Spain,Male,56,4,165047.24,3,1,1,175390.3
6617,34150572,Smith,804,Spain,Male,19,6,20013.7,1,0,0,32382.98
6618,75877073,Davis,822,Spain,Male,62,7,73177.75,1,1,1,93429.65
6619,69115024,Davis,632,Spain,Male,41,7,234980.22,4,0,1,171605.55
6620,75440781,Johnson,684,France,Female,78,2,55856.3,2,0,1,80419.11
6621,52192304,Miller,701,France,Male,82,5,118065.1,3,1,0,61196.89
